address,account_type,raw_bfr_wei,Raw BFR,raw_esbfr_wei,Raw esBFR,fsblp_wei,fsBLP Reward,vester1_wei,Vester 1,vester2_wei,Vester 2,staking_wei,Staking,camelot_wei,Camelot,total_wei,Total
0x41966dcAD1eb3308aDe8381d7C79f153f5cb5CAA,eoa,3907339408707976570,3.90733940870797657,0,0,0,0,0,0,0,0,12034942144860545768,12.034942144860545768,0,0,15942281553568522338,15.942281553568522338
0x4197839E44788e080182e18e11d2c174c4f018D8,eoa,0,0,147176715551,0.000000147176715551,0,0,0,0,0,0,28028590820865598683314,28028.590820865598683314,0,0,28028590821012775398865,28028.590821012775398865
0x419A9B9284722dd1e92fA69bD6140585dE41f116,eoa,0,0,0,0,0,0,0,0,0,0,15154091294895432384,15.154091294895432384,0,0,15154091294895432384,15.154091294895432384
0x419Db97e74a11D9baF3edac72E4011176a66b08e,eoa,164828631676,0.000000164828631676,0,0,0,0,0,0,0,0,17827935694155809388,17.827935694155809388,0,0,17827935858984441064,17.827935858984441064
0x41a1b78f71323e23bED4AB8b44dCa65b2157E980,eoa,3087510672495392485074,3087.510672495392485074,0,0,0,0,0,0,0,0,0,0,0,0,3087510672495392485074,3087.510672495392485074
0x41a6ac7f4e4DBfFEB934f95F1Db58B68C76Dc4dF,eoa,94114020027133,0.000094114020027133,124689880658,0.000000124689880658,0,0,0,0,0,0,562656885419,0.000000562656885419,0,0,94801366793210,0.00009480136679321
0x41a9107c56fAe99844d651333cCD4ed9504BF9eA,eoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x41Abbd09cA07193d31a4e76863dE3310669E3cA8,eoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x41aD37ba8629Ca67fF4Df233B948F2370CA66805,eoa,237578610350,0.00000023757861035,0,0,0,0,0,0,0,0,0,0,0,0,237578610350,0.00000023757861035
0x41Afa6F6C93647eA6B9FDc11C03b5950dF273e84,eoa,0,0,0,0,0,0,0,0,0,0,227901463815859303791,227.901463815859303791,0,0,227901463815859303791,227.901463815859303791
0x41b0ceb6e9eeBf0FdEc60b01aeacd9004D701a7C,eoa,1956256871661672543785,1956.256871661672543785,0,0,470077724430515165687,470.077724430515165687,0,0,0,0,262631292772145728582,262.631292772145728582,0,0,2688965888864333438054,2688.965888864333438054
0x41b153291B2f76f13B051026235b296FD0B02705,eoa,4000000000000000000,4,0,0,0,0,0,0,0,0,173463394231450610108,173.463394231450610108,0,0,177463394231450610108,177.463394231450610108
0x41B968Eca800d6A401592610BBCffe71868a242c,eoa,300000000000000000000,300,0,0,0,0,0,0,0,0,0,0,0,0,300000000000000000000,300
0x41bCA408A6b4029B42883aeB2c25087cAb76Cb58,eoa,0,0,7464190711358343280,7.46419071135834328,0,0,0,0,0,0,1541261293741,0.000001541261293741,0,0,7464192252619637021,7.464192252619637021
0x41C14cf783B86f93300639116F7a50552F5227fC,eoa,155017900000000000000,155.0179,0,0,0,0,0,0,0,0,571472895153940843566,571.472895153940843566,0,0,726490795153940843566,726.490795153940843566
0x41c3a5e01c8E40d9367B3D5d71cd7c002c869cc9,eoa,0,0,9000936784686927474,9.000936784686927474,0,0,0,0,0,0,1037698736275188426,1.037698736275188426,0,0,10038635520962115900,10.0386355209621159
0x41C3Db2d64F4d94a906bA6e3747faF7353DEA7c5,contract,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x41C67658842449315B4de52d8546178a0724c766,eoa,0,0,673348616441628100,0.6733486164416281,0,0,0,0,0,0,6879750030197672996,6.879750030197672996,0,0,7553098646639301096,7.553098646639301096
0x41C697E589cdF0F5A798A91c1Ed461D59CCd389c,eoa,154326803242285878709,154.326803242285878709,0,0,0,0,0,0,0,0,0,0,0,0,154326803242285878709,154.326803242285878709
0x41C895a7C2BC0707420d8C4Bb4AcCBa32F769AA5,eoa,786247615289,0.000000786247615289,0,0,0,0,0,0,0,0,0,0,0,0,786247615289,0.000000786247615289
0x41Cd286e6A61F430EE57c8Cd142B906D9FdbAbdA,eoa,7000000000000,0.000007,0,0,0,0,0,0,0,0,23793385675780595,0.023793385675780595,0,0,23800385675780595,0.023800385675780595
0x41d2F3add533465d1038bFAC72855e8430f92eec,eoa,99525758574370549,0.099525758574370549,0,0,0,0,0,0,0,0,0,0,0,0,99525758574370549,0.099525758574370549
0x41D5DdDE06f400e37C270A54f8932dd5E48f746e,eoa,46772438850932334,0.046772438850932334,0,0,308321150101521911,0.308321150101521911,0,0,0,0,14119638486934616542,14.119638486934616542,0,0,14474732075887070787,14.474732075887070787
0x41DBD14065A1519e5c30AC65b59A3d1d2DeFf5A8,eoa,4609640034677039,0.004609640034677039,0,0,0,0,0,0,0,0,0,0,0,0,4609640034677039,0.004609640034677039
0x41E1A8314A9496d08f870c78462aeE4010B8Ca31,eoa,4629964803521422,0.004629964803521422,0,0,0,0,0,0,0,0,0,0,0,0,4629964803521422,0.004629964803521422
0x41e6cC2d2F2331ea5Fb6b4c289F7D4b4972014D5,contract,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x41e936fEe9EeD9aA15b62D8D8c8E9761a546fec1,eoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x41ec28eceb137789032B2B505A57c1dA829934CD,eoa,0,0,15652449066599277,0.015652449066599277,0,0,0,0,0,0,1454474477842,0.000001454474477842,0,0,15653903541077119,0.015653903541077119
0x41eD288dbF8493310D2bd57067C226a96610D2F9,eoa,0,0,0,0,0,0,0,0,0,0,249164161020885430271,249.164161020885430271,0,0,249164161020885430271,249.164161020885430271
0x41f7cdf33466ea516f4FB66Eb7ba7Bd4aE4D1056,eoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x41f7FC9cd42E9559E1f73AAa2D06653bC815998D,eoa,0,0,0,0,0,0,0,0,0,0,15629868049356294582,15.629868049356294582,0,0,15629868049356294582,15.629868049356294582
0x41F819b8BE42DD8D0D645BE225d55cfdA869FCa0,eoa,229055511822,0.000000229055511822,0,0,0,0,0,0,0,0,8826990822255728372012,8826.990822255728372012,0,0,8826990822484783883834,8826.990822484783883834
0x41F8aFC06a573C561797837269d6d0030E84BE27,eoa,826462945509,0.000000826462945509,0,0,0,0,0,0,0,0,0,0,0,0,826462945509,0.000000826462945509
0x41fD9Db7F0E7e9a73c9f3aC1901371D07206C644,eoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x4204F0De8B1Ea1b1Ba1C3A716E0628b8bE6ce3b9,eoa,0,0,0,0,0,0,0,0,0,0,14515588523924430419,14.515588523924430419,0,0,14515588523924430419,14.515588523924430419
0x4209859AE2992F581d2678392B4AC80C13D5eEd4,eoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x420c0cBC0dA2c4b85E5AAEFe95a9350F217c4882,eoa,799776089737,0.000000799776089737,0,0,0,0,0,0,0,0,0,0,0,0,799776089737,0.000000799776089737
0x420C9874B1944A6c223c8649D073CFCD9800Cc33,eoa,0,0,0,0,0,0,0,0,0,0,721236546780046754,0.721236546780046754,0,0,721236546780046754,0.721236546780046754
0x420E8b4D231ee74CeEEe138E9a1E5CCE68134f46,eoa,4585692995698606043,4.585692995698606043,0,0,0,0,0,0,0,0,0,0,0,0,4585692995698606043,4.585692995698606043
0x421026Cac50D04540b90f5367AB4B4E9e8D2934D,eoa,115346425405289910,0.11534642540528991,0,0,0,0,0,0,0,0,0,0,0,0,115346425405289910,0.11534642540528991
0x42104d6816190b1BC2a5cadE2936367D7edCf0D5,eoa,0,0,0,0,4697543951130914348,4.697543951130914348,0,0,0,0,5019601458612,0.000005019601458612,0,0,4697548970732372960,4.69754897073237296
0x42125778903390bb64db3ca0Be70A8Fae77dA872,eoa,0,0,612299375892,0.000000612299375892,143820386226418016073,143.820386226418016073,0,0,0,0,0,0,0,0,143820386838717391965,143.820386838717391965
0x42131B4e9dC0b0AA9c80bEcCbF7199D283176A1C,eoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x4214793221d253482Beb406d1f76b657a0BdB374,eoa,3655636475407775,0.003655636475407775,0,0,0,0,0,0,0,0,0,0,0,0,3655636475407775,0.003655636475407775
0x421BAa8cA5A7E3bb4fB1963bdfdD8CD3f6fDcb69,eoa,195210252269057696,0.195210252269057696,0,0,0,0,0,0,0,0,13780126769320755193,13.780126769320755193,0,0,13975337021589812889,13.975337021589812889
0x421c83fb04198627E97Aca5E62b8B19D84BB794f,eoa,308457768629,0.000000308457768629,0,0,0,0,0,0,0,0,45912480974749467193,45.912480974749467193,0,0,45912481283207235822,45.912481283207235822
0x421CB1b3B462A2d75AE681cE6fCbaA73bc891A86,eoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x421CC7B6224accb6C12280E3b697c65d9D60AD70,eoa,2075573205747168815,2.075573205747168815,0,0,0,0,0,0,0,0,0,0,0,0,2075573205747168815,2.075573205747168815
0x421d8e9265b4a08DEe0ef9c601262cB465229BAE,eoa,297336006266485538,0.297336006266485538,0,0,0,0,0,0,0,0,0,0,0,0,297336006266485538,0.297336006266485538
0x42204f5152729cE67672E9283688609e6BA65301,eoa,60045168496913478,0.060045168496913478,0,0,0,0,0,0,0,0,0,0,0,0,60045168496913478,0.060045168496913478
0x4223f0B6c6b76D8335E71bFBcE2c676b4d3bee78,eoa,0,0,788641497235601491,0.788641497235601491,0,0,0,0,0,0,0,0,0,0,788641497235601491,0.788641497235601491
0x422b45bd5aE52cdEac06Ef64e83Ba29861434b23,eoa,155158483136002944,0.155158483136002944,0,0,0,0,0,0,0,0,24758944887980732,0.024758944887980732,0,0,179917428023983676,0.179917428023983676
0x422bC29220995CF97bF41E08E9557925D8915BB6,eoa,67760825642991155670,67.76082564299115567,0,0,0,0,0,0,0,0,0,0,0,0,67760825642991155670,67.76082564299115567
0x422De087B1591b2A3e0dc1440c19789BA35C799A,eoa,74622690262,0.000000074622690262,0,0,0,0,0,0,0,0,0,0,0,0,74622690262,0.000000074622690262
0x42317f1cfab7c3Ecb6a7828c9dba9A82BDE530A9,eoa,512162997108715893,0.512162997108715893,0,0,0,0,0,0,0,0,0,0,0,0,512162997108715893,0.512162997108715893
0x4235359C2C54202b0E70326Fa250d9Af01858B2C,eoa,50755452585472332,0.050755452585472332,0,0,0,0,0,0,0,0,0,0,0,0,50755452585472332,0.050755452585472332
0x4236686D7D8b0f5a0079675748108378251bf849,eoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x4238c0C5a79E08846928B0bEF02B99941e4211ca,eoa,11511229485839391040,11.51122948583939104,0,0,0,0,0,0,0,0,0,0,0,0,11511229485839391040,11.51122948583939104
0x4238dB2d97E4d84C4369a5D3bc7a2Fefb9241Bf5,eoa,473659288173375506,0.473659288173375506,0,0,0,0,0,0,0,0,0,0,0,0,473659288173375506,0.473659288173375506
0x423FA5c3c5994d3D5f6602FC027fb435B2e6B2bE,eoa,0,0,0,0,0,0,0,0,0,0,4231894797621512821,4.231894797621512821,0,0,4231894797621512821,4.231894797621512821
0x424411F75609375CDbeAD866A8e26615E8281802,eoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x424943aeEd4e855b05A01493F5412703cb5716eB,eoa,3847,0.000000000000003847,0,0,0,0,0,0,0,0,16895786594375682522,16.895786594375682522,0,0,16895786594375686369,16.895786594375686369
0x4251B8c68A95D362A1c97e841AB414194DCa5164,eoa,0,0,0,0,0,0,0,0,0,0,17234634572157969056,17.234634572157969056,0,0,17234634572157969056,17.234634572157969056
0x42530D9EE966D97FF6BE61108517e72055FA9857,eoa,66885438833877648,0.066885438833877648,0,0,0,0,0,0,0,0,0,0,0,0,66885438833877648,0.066885438833877648
0x42593b44BcB265B76D14b0a9402caE0980e68e7a,eoa,0,0,2594082461035835860,2.59408246103583586,0,0,0,0,0,0,73453730487970,0.00007345373048797,0,0,2594155914766323830,2.59415591476632383
0x425a42FfFe0bE91fB3d41e9D22fe1581CBF626ad,eoa,0,0,0,0,0,0,0,0,0,0,6383708138197294680,6.38370813819729468,0,0,6383708138197294680,6.38370813819729468
0x425C003EE236f402eA423C874d158CDDCc041fb6,eoa,0,0,281956527248,0.000000281956527248,60330839849455657,0.060330839849455657,0,0,0,0,1404045811298062557,1.404045811298062557,0,0,1464376933104045462,1.464376933104045462
0x425C90B7CA97BEc31aa2ae2Eb58F683F5D11E03a,eoa,0,0,0,0,0,0,0,0,0,0,603511608203302707,0.603511608203302707,0,0,603511608203302707,0.603511608203302707
0x425cEB368C87536c933f742F6639b6E9E8B16F9a,eoa,300690259340,0.00000030069025934,0,0,0,0,0,0,0,0,123354796113145343085,123.354796113145343085,0,0,123354796413835602425,123.354796413835602425
0x425d040b3bac41CA49C980daCE7a4E332AFe2049,eoa,102006474505350418,0.102006474505350418,0,0,0,0,0,0,0,0,0,0,0,0,102006474505350418,0.102006474505350418
0x4262F03C46202610E548a97A963F43Faa0D69A75,eoa,93587100465046442,0.093587100465046442,0,0,0,0,0,0,0,0,18025807059233013113,18.025807059233013113,0,0,18119394159698059555,18.119394159698059555
0x42639b6E286ABF26bEEA3341AFeE306b05f722D8,eoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x4265A5E9c4DD5864BeFC05CB9ad9472C8Ea6a17b,eoa,0,0,29598261821591300,0.0295982618215913,0,0,0,0,0,0,0,0,0,0,29598261821591300,0.0295982618215913
0x4267Ca7c40D73ccBB532fb0F2359eba7cF836112,eoa,0,0,0,0,0,0,0,0,0,0,3452921545438442549199,3452.921545438442549199,0,0,3452921545438442549199,3452.921545438442549199
0x42695F161C2576BCB4Fe0183BFF9D804f41a7BBD,eoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x42702A9c8806540DB5fe788Da8C05A4E1204504b,eoa,0,0,0,0,0,0,0,0,0,0,18512950355726089607,18.512950355726089607,0,0,18512950355726089607,18.512950355726089607
0x4271D22292aA37e13cD0C68b8210A7A6AF194407,eoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x427221a15DD011F0f5f640BDB470d89f47e75290,eoa,4755226744115477799,4.755226744115477799,0,0,0,0,0,0,0,0,0,0,0,0,4755226744115477799,4.755226744115477799
0x427634084Fc822EDB362F368cfdb93cF2ABf143B,eoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x427754Cf319fd1C78c5B6c6275Bd0d81C3e87b2b,eoa,45522334089353622,0.045522334089353622,0,0,0,0,0,0,0,0,0,0,0,0,45522334089353622,0.045522334089353622
0x4278307e0492d8e93AE5824BF7BBeE0BDd811A02,contract,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x427a0afe938b6C194CE49A17D01C0983dbAE3B45,eoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x427A33234FAacB6B3Acd1A5a27d9f8bec358e3C9,eoa,11256803311,0.000000011256803311,0,0,0,0,0,0,0,0,1550773094603452159,1.550773094603452159,0,0,1550773105860255470,1.55077310586025547
0x427F19e2edA03B9fEae9Bd3E556D1783e2B4De8C,eoa,0,0,0,0,308028420236693881,0.308028420236693881,0,0,0,0,0,0,0,0,308028420236693881,0.308028420236693881
0x428053a28207493669C549701E908e71d98a3F07,eoa,0,0,0,0,0,0,0,0,0,0,136319668326357236,0.136319668326357236,0,0,136319668326357236,0.136319668326357236
0x42814CFb08B3a1F9fEDD618D35E4e2a156b4488B,eoa,0,0,0,0,0,0,0,0,0,0,18021711669027815550,18.02171166902781555,0,0,18021711669027815550,18.02171166902781555
0x4285A7018de0D842847Dd1c8aaD610ED99F08d15,eoa,851103284642,0.000000851103284642,0,0,0,0,0,0,0,0,0,0,0,0,851103284642,0.000000851103284642
0x4288E54710A478D269E51cf72689fA3d42f4cA0D,eoa,1286430326078719,0.001286430326078719,0,0,0,0,0,0,0,0,0,0,0,0,1286430326078719,0.001286430326078719
0x428a10825e3529D95dF8C5b841694318Ca95446f,eoa,0,0,300258888632365596596,300.258888632365596596,0,0,0,0,0,0,1582558568634,0.000001582558568634,0,0,300258890214924165230,300.25889021492416523
0x4291c36624eB89CdA4109a9f1b98A5E9125Ba301,eoa,132772950159188276,0.132772950159188276,0,0,0,0,0,0,0,0,0,0,0,0,132772950159188276,0.132772950159188276
0x429BeEce290c19FDF5523364E3F6CB65f30c3695,eoa,0,0,691991000504,0.000000691991000504,0,0,0,0,0,0,78918654125011452968,78.918654125011452968,0,0,78918654817002453472,78.918654817002453472
0x429D51D948c75b8d029a150744f5914a1573eAB4,contract,1,0.000000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000000000000000001
0x429fa8A0EbAF391cc08188f809045f19843b4eCC,eoa,0,0,0,0,0,0,0,0,0,0,1364142386757240026551,1364.142386757240026551,0,0,1364142386757240026551,1364.142386757240026551
0x42a2927c9c4756042355e862E8349AD4a3D639Eb,eoa,0,0,768105703414,0.000000768105703414,0,0,0,0,0,0,11989389945891850291,11.989389945891850291,0,0,11989390713997553705,11.989390713997553705
0x42A7826B91b6f4E899815C8F00F24F8ADd782aDb,eoa,0,0,0,0,0,0,0,0,0,0,4481420181810055059933,4481.420181810055059933,0,0,4481420181810055059933,4481.420181810055059933
0x42a7C3EdeCd5856db9A7AB70dA24BD51dEF1DE3C,eoa,44625569658497476,0.044625569658497476,0,0,0,0,0,0,0,0,0,0,0,0,44625569658497476,0.044625569658497476
0x42aEBf55f3b85D9cAdd99136Edee3740af0E8574,eoa,3996207267736603,0.003996207267736603,0,0,0,0,0,0,0,0,0,0,0,0,3996207267736603,0.003996207267736603
0x42aed3Bb770D7f028D1A649Dc9689f5E1A638A58,eoa,0,0,7251857651551595618,7.251857651551595618,0,0,0,0,0,0,0,0,0,0,7251857651551595618,7.251857651551595618
0x42b0e29BB638adE8F3be82182E3CCC26F9703788,eoa,1000000000000000000000,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000000000000000000000,1000
0x42b273ae243F780C33E90b1c42373c98a7b9dc1e,eoa,0,0,0,0,0,0,0,0,0,0,144193986475055953,0.144193986475055953,0,0,144193986475055953,0.144193986475055953
0x42c2Fe26Fb06d5897B7555Cce8Fd9c90F4624E16,eoa,310742113721245689,0.310742113721245689,0,0,0,0,0,0,0,0,0,0,0,0,310742113721245689,0.310742113721245689
0x42c5D633ac3486115db8F5a23f7DBd4B0d259cc4,eoa,0,0,0,0,0,0,0,0,0,0,10463909081080181002,10.463909081080181002,0,0,10463909081080181002,10.463909081080181002
0x42C63B212ca75A59889174Ab5613539A90BE0320,eoa,542888,0.000000000000542888,0,0,0,0,0,0,0,0,0,0,0,0,542888,0.000000000000542888
0x42Ca0D49368Bf28557E96868A292B4C491c26902,eoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x42cc9A838Df70BBaf033E8D53a0EaCa20f28e3b8,eoa,5664258425900462,0.005664258425900462,0,0,0,0,0,0,0,0,0,0,0,0,5664258425900462,0.005664258425900462
0x42CD35aE0e2E7610ead18c43C1224152546eEb06,eoa,0,0,0,0,0,0,0,0,0,0,17714748829066625,0.017714748829066625,0,0,17714748829066625,0.017714748829066625
0x42Dac2EC3e4231A0d046E7ba6053519f9Db20b7d,eoa,0,0,0,0,0,0,0,0,0,0,13236142895890250025,13.236142895890250025,0,0,13236142895890250025,13.236142895890250025
0x42dB0DC276c7A3bcCa6f53a3C2CCdF8321d5892f,eoa,240149619585489491565,240.149619585489491565,0,0,0,0,0,0,0,0,0,0,0,0,240149619585489491565,240.149619585489491565
0x42DCF9B6eEf8086b0f4a0fB48980C6616f18DAD7,eoa,65000000761331320699,65.000000761331320699,0,0,0,0,0,0,0,0,1297343095824622173139,1297.343095824622173139,0,0,1362343096585953493838,1362.343096585953493838
0x42dF644006C36Bb94DDF8795E74192DfD0BAD268,contract,5275892610986596475,5.275892610986596475,0,0,0,0,0,0,0,0,0,0,0,0,5275892610986596475,5.275892610986596475
0x42dfdA96C985B962335E434C9a18a1BdA51EB406,eoa,221904147242118727,0.221904147242118727,0,0,0,0,0,0,0,0,0,0,0,0,221904147242118727,0.221904147242118727
0x42E4B2bCE5E26f78969247245dF2B59A791b4B02,eoa,199050828965474590,0.19905082896547459,0,0,0,0,0,0,0,0,0,0,0,0,199050828965474590,0.19905082896547459
0x42E9ADA505f9844dD10978967D58350eb733B0B2,eoa,164859706589,0.000000164859706589,0,0,0,0,0,0,0,0,16590079302910049184,16.590079302910049184,0,0,16590079467769755773,16.590079467769755773
0x42E9CAC232D3612Bfc0eC376cB47F91De64450A8,eoa,0,0,0,0,0,0,0,0,0,0,4841243081130893,0.004841243081130893,0,0,4841243081130893,0.004841243081130893
0x42ec720876B894B79F06525f9AD68d12980D5bdE,eoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x42Ef98A77fdAE3fd6cD99620CDc6992487eBe88a,eoa,9915331105650744,0.009915331105650744,0,0,0,0,0,0,0,0,0,0,0,0,9915331105650744,0.009915331105650744
0x42f22F1FFb93F2cF2004D72A38b090589e40Cc59,eoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x42FBD689089FeEd056611343E594CD6F47Cf808D,contract,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x42FC25e74d8559D0aaedd7F003DEf28216CB173a,eoa,6087179595663362455,6.087179595663362455,0,0,0,0,0,0,0,0,0,0,0,0,6087179595663362455,6.087179595663362455
0x42FD0Ef2E73a41e415e750b4783682663b27C7B0,eoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x42Fe7297BB1A9272508B367fD223c4bd120B1bfE,eoa,102188065540865692698,102.188065540865692698,0,0,0,0,0,0,0,0,0,0,0,0,102188065540865692698,102.188065540865692698
0x430139FFce42b26E15eB728dea4CF31366cF6DBf,eoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x430789eaEef5DE3A39CDDD523e6954371219Dcce,eoa,28973375898584403268378,28973.375898584403268378,0,0,0,0,0,0,0,0,0,0,0,0,28973375898584403268378,28973.375898584403268378
0x430A8A9284C98Ad24eDd997B4d26a894292E3cdf,eoa,63209,0.000000000000063209,0,0,0,0,0,0,0,0,28511887035896776,0.028511887035896776,0,0,28511887035959985,0.028511887035959985
0x430B83b71C3EBed371D481DEC29F254BAF4fFD25,contract,976938130664377837,0.976938130664377837,0,0,0,0,0,0,0,0,0,0,0,0,976938130664377837,0.976938130664377837
0x431184fCC6f08F1C886E3864085D574012Ae1262,eoa,320446794746578708,0.320446794746578708,0,0,0,0,0,0,0,0,382869141279193,0.000382869141279193,0,0,320829663887857901,0.320829663887857901
0x431609225691B672a6570aC6dB32d885CC40f0BA,eoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x431919a225800A2b1f3b20fCB4811B5668ff96A0,eoa,0,0,0,0,0,0,0,0,0,0,1759107774381349770,1.75910777438134977,0,0,1759107774381349770,1.75910777438134977
0x431b5DDB0AcE97eBC3d936403ea25831BaD832B6,eoa,613137470865329654,0.613137470865329654,0,0,6166177051816240620,6.16617705181624062,0,0,0,0,0,0,0,0,6779314522681570274,6.779314522681570274
0x431DBE833ca66DfCc827ecefd985A352EB6bB7C0,eoa,0,0,0,0,0,0,0,0,0,0,14648275939366036705,14.648275939366036705,0,0,14648275939366036705,14.648275939366036705
0x431eac5D2af25546f23982940f4A6443761547b4,eoa,0,0,0,0,0,0,0,0,0,0,389572695894416839115,389.572695894416839115,0,0,389572695894416839115,389.572695894416839115
0x431F05D09EBe9a28d7FC008A801639decF2B4f02,eoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x431F554877369c81ef35aB6aD39c004f21EC6B7E,eoa,0,0,134180337230883017056,134.180337230883017056,0,0,0,0,0,0,1005798673388328541310,1005.79867338832854131,0,0,1139979010619211558366,1139.979010619211558366
0x4322987E600b31a4d68C4248b5941BBf67916E8C,eoa,0,0,0,0,0,0,0,0,0,0,10256103365907538,0.010256103365907538,0,0,10256103365907538,0.010256103365907538
0x4324BcD35E9477325A3a6Ac45faC1B663e5394db,eoa,3285080538508393601514,3285.080538508393601514,841222626769,0.000000841222626769,0,0,0,0,0,0,548032985412,0.000000548032985412,0,0,3285080539897649213695,3285.080539897649213695
0x43260994621E508b5Ca41D74b606d4000A46838E,eoa,0,0,0,0,0,0,0,0,0,0,17724657429248770,0.01772465742924877,0,0,17724657429248770,0.01772465742924877
0x4328D6A350269bD2f5BBCA157600e9f965444F17,eoa,708974958185,0.000000708974958185,0,0,0,0,0,0,0,0,14572769335664915979,14.572769335664915979,0,0,14572770044639874164,14.572770044639874164
0x432B74A5cbb317972EAb1979605Df53ae00235d2,eoa,0,0,0,0,0,0,0,0,0,0,766578454803147134,0.766578454803147134,0,0,766578454803147134,0.766578454803147134
0x4333e265A5640af11B8194CF75Fe4DEfafDEC776,eoa,334587301518,0.000000334587301518,0,0,0,0,0,0,0,0,107540912143854370168,107.540912143854370168,0,0,107540912478441671686,107.540912478441671686
0x433422Ac365C2c8882C1269Bc3FDc3bDEAfA4436,eoa,250000000000000000,0.25,0,0,0,0,0,0,0,0,283303122726354758,0.283303122726354758,0,0,533303122726354758,0.533303122726354758
0x43366c8867f16b0C33CF2566C5DD6836C85eFee5,eoa,445797299442471495,0.445797299442471495,0,0,0,0,0,0,0,0,0,0,0,0,445797299442471495,0.445797299442471495
0x4337882FC8A4Af39717eDB96Ef27f2234aE0F6DC,eoa,2000000000000000000,2,0,0,0,0,0,0,0,0,332472646551355388,0.332472646551355388,0,0,2332472646551355388,2.332472646551355388
0x433b7CFd2f7d7F6900B12A2dE7943F51BE953146,eoa,43290694312449969,0.043290694312449969,0,0,0,0,0,0,0,0,0,0,0,0,43290694312449969,0.043290694312449969
0x433c60FE18864aAc2F95D24A728204bE11618F6F,eoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x4340C63aeC36FeFa738C374C4d8b833542E8fd06,eoa,0,0,0,0,0,0,0,0,0,0,18009563201592382899,18.009563201592382899,0,0,18009563201592382899,18.009563201592382899
0x43412489Fe93404f9A60F1BF654A26256aa74565,contract,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x43419EAFac105f32f6951130A619ef8132Bc361C,eoa,470717913606573675,0.470717913606573675,0,0,0,0,0,0,0,0,0,0,0,0,470717913606573675,0.470717913606573675
0x4343d9D16eCbF83B2C1173517F149Ff832A38373,eoa,614050536667193301090,614.05053666719330109,0,0,0,0,0,0,0,0,0,0,0,0,614050536667193301090,614.05053666719330109
0x4348d77749Df7F69891AFeaDDCCFf1E130dAf85e,eoa,2380225284129506000,2.380225284129506,0,0,0,0,0,0,0,0,0,0,0,0,2380225284129506000,2.380225284129506
0x434ddC7D77a7888a2883392BF59c29c2645648EE,eoa,0,0,0,0,6199329086487252,0.006199329086487252,0,0,0,0,193045131427251820657,193.045131427251820657,0,0,193051330756338307909,193.051330756338307909
0x434ea8E0304e03f40fFda3eFe6B06fa11846a4A4,eoa,533360713310,0.00000053336071331,0,0,0,0,0,0,0,0,14726572715560829789,14.726572715560829789,0,0,14726573248921543099,14.726573248921543099
0x434Eb950eF67470F1c255BDAcd1b6A39e1c67A14,eoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x4351b28c70FD7Ca621e0FA9A977ec58Ee89d2e81,eoa,0,0,0,0,308309329979358999,0.308309329979358999,0,0,0,0,15660795872097270105,15.660795872097270105,0,0,15969105202076629104,15.969105202076629104
0x43568e70EA3A82971f72A3AA27A19D65b0D8000A,eoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x4357169D3c30CA427CF867fccc3fF81042816A4B,eoa,50944282556349828930,50.94428255634982893,0,0,0,0,0,0,0,0,0,0,0,0,50944282556349828930,50.94428255634982893
